MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/13/2022 10:06:51,1.11.0,FR1_R,3,4.05,1,1,Left,Right,1,0,0,0,nan,nan,0.33
1/13/2022 10:55:40,1.11.0,FR1_R,3,4.06,1,1,Left,Right,2,0,0,0,nan,nan,0.00
1/13/2022 10:55:47,1.11.0,FR1_R,3,4.05,1,1,Right,Right,2,1,0,0,nan,nan,0.44
1/13/2022 10:56:19,1.11.0,FR1_R,3,4.05,1,1,Pellet,Right,2,1,1,0,30.94,nan,nan
1/13/2022 10:56:42,1.11.0,FR1_R,3,4.05,1,1,Left,Right,3,1,1,0,nan,nan,0.12
1/13/2022 10:56:43,1.11.0,FR1_R,3,4.05,1,1,Left,Right,4,1,1,0,nan,nan,0.17
1/13/2022 10:56:47,1.11.0,FR1_R,3,4.06,1,1,Left,Right,5,1,1,0,nan,nan,0.56
1/13/2022 10:57:04,1.11.0,FR1_R,3,4.06,1,1,Left,Right,6,1,1,0,nan,nan,0.24
1/13/2022 10:57:08,1.11.0,FR1_R,3,4.05,1,1,Right,Right,6,2,1,0,nan,nan,0.03
1/13/2022 10:57:12,1.11.0,FR1_R,3,4.05,1,1,Pellet,Right,6,2,2,0,3.20,53,nan
1/13/2022 11:05:05,1.11.0,FR1_R,3,4.06,1,1,Left,Right,7,2,2,0,nan,nan,0.12
1/13/2022 11:05:06,1.11.0,FR1_R,3,4.05,1,1,Left,Right,8,2,2,0,nan,nan,0.09
1/13/2022 11:05:07,1.11.0,FR1_R,3,4.06,1,1,Left,Right,9,2,2,0,nan,nan,0.09
1/13/2022 11:06:58,1.11.0,FR1_R,3,4.05,1,1,Left,Right,10,2,2,0,nan,nan,0.51
1/13/2022 11:07:01,1.11.0,FR1_R,3,4.05,1,1,Left,Right,11,2,2,0,nan,nan,0.15
1/13/2022 11:07:02,1.11.0,FR1_R,3,4.06,1,1,Left,Right,12,2,2,0,nan,nan,0.29
1/13/2022 11:07:04,1.11.0,FR1_R,3,4.06,1,1,Left,Right,13,2,2,0,nan,nan,0.25
1/13/2022 12:19:31,1.11.0,FR1_R,3,4.05,1,1,Left,Right,14,2,2,0,nan,nan,0.25
