MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/10/2022 11:08:12,1.11.0,FR1,3,3.69,1,1,Left,Left,1,0,0,0,nan,nan,0.35
1/10/2022 11:08:13,1.11.0,FR1,3,3.70,1,1,Pellet,Left,1,0,1,0,0.68,nan,nan
1/10/2022 11:10:33,1.11.0,FR1,3,3.69,1,1,Right,Left,1,1,1,0,nan,nan,0.17
1/10/2022 11:11:09,1.11.0,FR1,3,3.70,1,1,Right,Left,1,2,1,0,nan,nan,0.69
1/10/2022 11:11:38,1.11.0,FR1,3,3.70,1,1,Left,Left,2,2,1,0,nan,nan,0.15
1/10/2022 11:11:55,1.11.0,FR1,3,3.70,1,1,Pellet,Left,2,2,2,0,16.39,222,nan
1/10/2022 11:13:49,1.11.0,FR1,3,3.73,1,1,Left,Left,3,2,2,0,nan,nan,0.03
1/10/2022 11:13:50,1.11.0,FR1,3,3.74,1,1,Pellet,Left,3,2,3,0,0.20,115,nan
1/10/2022 11:15:38,1.11.0,FR1,3,3.74,1,1,Right,Left,3,3,3,0,nan,nan,0.16
1/10/2022 11:30:09,1.11.0,FR1,3,3.74,1,1,Right,Left,3,4,3,0,nan,nan,0.21
1/10/2022 13:32:04,1.11.0,FR1,3,3.83,1,1,Right,Left,3,5,3,0,nan,nan,0.85
1/10/2022 13:32:05,1.11.0,FR1,3,3.83,1,1,Right,Left,3,6,3,0,nan,nan,0.07
1/10/2022 13:32:41,1.11.0,FR1,3,3.83,1,1,Right,Left,3,7,3,0,nan,nan,1.13
1/10/2022 15:47:37,1.11.0,FR1,3,3.91,1,1,Right,Left,3,8,3,0,nan,nan,0.01
1/10/2022 15:49:39,1.11.0,FR1,3,3.91,1,1,Left,Left,4,8,3,0,nan,nan,0.70
1/10/2022 15:49:44,1.11.0,FR1,3,3.91,1,1,Pellet,Left,4,8,4,0,4.29,16554,nan
1/10/2022 15:51:22,1.11.0,FR1,3,3.91,1,1,Left,Left,5,8,4,0,nan,nan,0.15
1/10/2022 15:51:24,1.11.0,FR1,3,3.91,1,1,Pellet,Left,5,8,5,0,1.70,100,nan
1/10/2022 15:56:52,1.11.0,FR1,3,3.93,1,1,Left,Left,6,8,5,0,nan,nan,0.30
1/10/2022 15:57:04,1.11.0,FR1,3,3.92,2,1,Pellet,Left,6,8,6,0,9.36,340,nan
1/10/2022 17:39:15,1.11.0,FR1,3,3.98,1,1,Left,Left,7,8,6,0,nan,nan,0.02
1/10/2022 17:39:22,1.11.0,FR1,3,3.98,1,1,Pellet,Left,7,8,7,0,6.62,6138,nan
1/10/2022 19:12:38,1.11.0,FR1,3,4.03,1,1,Right,Left,7,9,7,0,nan,nan,0.26
1/10/2022 19:12:40,1.11.0,FR1,3,4.03,1,1,Right,Left,7,10,7,0,nan,nan,1.01
1/10/2022 19:12:41,1.11.0,FR1,3,4.02,1,1,Right,Left,7,11,7,0,nan,nan,0.00
1/10/2022 19:12:43,1.11.0,FR1,3,4.03,1,1,Right,Left,7,12,7,0,nan,nan,0.14
1/10/2022 19:30:52,1.11.0,FR1,3,4.04,1,1,Right,Left,7,13,7,0,nan,nan,0.04
1/10/2022 20:29:45,1.11.0,FR1,3,4.08,1,1,Left,Left,8,13,7,0,nan,nan,0.03
1/10/2022 20:29:46,1.11.0,FR1,3,4.08,1,1,Pellet,Left,8,13,8,0,1.02,10224,nan
1/10/2022 21:12:07,1.11.0,FR1,3,4.10,1,1,Right,Left,8,14,8,0,nan,nan,0.21
1/10/2022 21:12:08,1.11.0,FR1,3,4.10,1,1,Right,Left,8,15,8,0,nan,nan,0.17
1/10/2022 21:12:09,1.11.0,FR1,3,4.10,1,1,Right,Left,8,16,8,0,nan,nan,0.00
1/10/2022 21:34:19,1.11.0,FR1,3,4.12,1,1,Right,Left,8,17,8,0,nan,nan,0.00
1/10/2022 21:37:18,1.11.0,FR1,3,4.12,1,1,Left,Left,9,17,8,0,nan,nan,0.06
1/10/2022 21:37:19,1.11.0,FR1,3,4.12,1,1,Pellet,Left,9,17,9,0,0.54,4053,nan
1/10/2022 21:38:16,1.11.0,FR1,3,4.12,1,1,Left,Left,10,17,9,0,nan,nan,0.25
1/10/2022 21:38:18,1.11.0,FR1,3,4.12,1,1,Pellet,Left,10,17,10,0,0.88,59,nan
1/10/2022 21:39:13,1.11.0,FR1,3,4.12,1,1,Left,Left,11,17,10,0,nan,nan,0.05
1/10/2022 21:39:14,1.11.0,FR1,3,4.12,1,1,Pellet,Left,11,17,11,0,0.68,56,nan
1/10/2022 21:41:22,1.11.0,FR1,3,4.12,1,1,Left,Left,12,17,11,0,nan,nan,0.14
1/10/2022 21:41:23,1.11.0,FR1,3,4.12,1,1,Pellet,Left,12,17,12,0,0.34,129,nan
1/10/2022 21:43:32,1.11.0,FR1,3,4.12,1,1,Left,Left,13,17,12,0,nan,nan,0.11
1/10/2022 21:43:34,1.11.0,FR1,3,4.12,1,1,Pellet,Left,13,17,13,0,0.88,131,nan
1/10/2022 21:56:18,1.11.0,FR1,3,4.12,1,1,Right,Left,13,18,13,0,nan,nan,0.06
1/10/2022 22:56:03,1.11.0,FR1,3,4.18,1,1,Right,Left,13,19,13,0,nan,nan,0.20
1/10/2022 23:06:00,1.11.0,FR1,3,4.19,1,1,Left,Left,14,19,13,0,nan,nan,0.28
1/10/2022 23:06:02,1.11.0,FR1,3,4.19,1,1,Pellet,Left,14,19,14,0,1.29,4948,nan
1/10/2022 23:34:08,1.11.0,FR1,3,4.21,1,1,Right,Left,14,20,14,0,nan,nan,0.00
1/10/2022 23:38:53,1.11.0,FR1,3,4.22,1,1,Left,Left,15,20,14,0,nan,nan,0.05
1/10/2022 23:38:54,1.11.0,FR1,3,4.21,1,1,Pellet,Left,15,20,15,0,0.47,1972,nan
1/11/2022 0:08:24,1.11.0,FR1,3,4.22,1,1,Left,Left,16,20,15,0,nan,nan,0.52
1/11/2022 0:08:25,1.11.0,FR1,3,4.22,1,1,Pellet,Left,16,20,16,0,0.40,1771,nan
1/11/2022 0:17:39,1.11.0,FR1,3,4.21,1,1,Left,Left,17,20,16,0,nan,nan,0.30
1/11/2022 0:17:40,1.11.0,FR1,3,4.21,1,1,LeftWithPellet,Left,18,20,16,0,nan,nan,0.16
1/11/2022 0:17:41,1.11.0,FR1,3,4.20,1,1,Pellet,Left,18,20,17,0,1.15,556,nan
1/11/2022 0:18:46,1.11.0,FR1,3,4.20,1,1,Left,Left,19,20,17,0,nan,nan,0.03
1/11/2022 0:18:47,1.11.0,FR1,3,4.21,1,1,Pellet,Left,19,20,18,0,0.40,66,nan
1/11/2022 0:20:42,1.11.0,FR1,3,4.21,1,1,Left,Left,20,20,18,0,nan,nan,0.00
1/11/2022 0:20:44,1.11.0,FR1,3,4.20,1,1,Pellet,Left,20,20,19,0,1.70,117,nan
1/11/2022 0:21:33,1.11.0,FR1,3,4.21,1,1,Left,Left,21,20,19,0,nan,nan,0.03
1/11/2022 0:21:34,1.11.0,FR1,3,4.20,1,1,Pellet,Left,21,20,20,0,0.47,50,nan
1/11/2022 0:26:16,1.11.0,FR1,3,4.20,1,1,Left,Left,22,20,20,0,nan,nan,0.44
1/11/2022 0:26:18,1.11.0,FR1,3,4.20,1,1,Pellet,Left,22,20,21,0,1.36,284,nan
1/11/2022 0:26:41,1.11.0,FR1,3,4.20,1,1,Left,Left,23,20,21,0,nan,nan,0.05
1/11/2022 0:26:43,1.11.0,FR1,3,4.20,1,1,LeftWithPellet,Left,24,20,21,0,nan,nan,0.13
1/11/2022 0:26:44,1.11.0,FR1,3,4.20,1,1,LeftWithPellet,Left,25,20,21,0,nan,nan,0.30
1/11/2022 0:26:45,1.11.0,FR1,3,4.20,1,1,Pellet,Left,25,20,22,0,3.18,27,nan
1/11/2022 0:27:07,1.11.0,FR1,3,4.20,1,1,Left,Left,26,20,22,0,nan,nan,0.32
1/11/2022 0:27:08,1.11.0,FR1,3,4.21,1,1,Pellet,Left,26,20,23,0,0.41,23,nan
1/11/2022 0:27:37,1.11.0,FR1,3,4.20,1,1,Left,Left,27,20,23,0,nan,nan,0.57
1/11/2022 0:27:40,1.11.0,FR1,3,4.20,2,1,Pellet,Left,27,20,24,0,0.47,32,nan
1/11/2022 0:28:22,1.11.0,FR1,3,4.21,1,1,Left,Left,28,20,24,0,nan,nan,0.04
1/11/2022 0:28:23,1.11.0,FR1,3,4.20,1,1,Pellet,Left,28,20,25,0,0.40,43,nan
1/11/2022 0:28:49,1.11.0,FR1,3,4.20,1,1,Left,Left,29,20,25,0,nan,nan,0.20
1/11/2022 0:28:50,1.11.0,FR1,3,4.21,1,1,Pellet,Left,29,20,26,0,0.20,27,nan
1/11/2022 0:29:24,1.11.0,FR1,3,4.20,1,1,Left,Left,30,20,26,0,nan,nan,0.50
1/11/2022 0:29:26,1.11.0,FR1,3,4.20,1,1,Pellet,Left,30,20,27,0,1.29,36,nan
1/11/2022 0:29:58,1.11.0,FR1,3,4.20,1,1,Left,Left,31,20,27,0,nan,nan,0.17
1/11/2022 0:29:59,1.11.0,FR1,3,4.20,1,1,Pellet,Left,31,20,28,0,0.54,33,nan
