MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
12/23/2021 10:33:57,1.11.0,Free_feed,1,3.65,3,0,Pellet,Left,0,0,1,0,Timed_out,nan,nan
12/23/2021 10:33:58,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,0,2,0,0.06,1,nan
12/23/2021 10:37:16,1.11.0,Free_feed,1,3.68,1,0,Pellet,Left,0,0,3,0,Timed_out,198,nan
12/23/2021 10:37:17,1.11.0,Free_feed,1,3.67,1,0,Pellet,Left,0,0,4,0,0.06,1,nan
12/23/2021 10:37:42,1.11.0,Free_feed,1,3.67,1,0,Pellet,Left,0,0,5,0,18.77,25,nan
12/23/2021 10:54:54,1.11.0,Free_feed,1,3.65,1,0,RightWithPellet,Left,0,1,5,0,nan,nan,0.07
12/23/2021 10:56:26,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,6,0,Timed_out,1124,nan
12/23/2021 10:56:45,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,7,0,11.39,19,nan
12/23/2021 11:01:58,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,8,0,Timed_out,313,nan
12/23/2021 11:02:16,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,9,0,10.23,18,nan
12/23/2021 12:19:12,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,10,0,Timed_out,4616,nan
12/23/2021 12:19:29,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,11,0,10.63,17,nan
12/23/2021 12:19:43,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,12,0,7.22,14,nan
12/23/2021 12:19:59,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,13,0,9.00,16,nan
12/23/2021 12:20:15,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,14,0,9.62,16,nan
12/23/2021 12:20:30,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,15,0,6.47,15,nan
12/23/2021 12:20:49,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,16,0,11.87,19,nan
12/23/2021 12:21:07,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,17,0,11.60,18,nan
12/23/2021 12:22:51,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,18,0,Timed_out,104,nan
12/23/2021 12:23:09,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,19,0,11.46,18,nan
12/23/2021 12:26:54,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,20,0,Timed_out,225,nan
12/23/2021 12:27:08,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,21,0,6.75,13,nan
12/23/2021 14:20:59,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,22,0,Timed_out,6832,nan
12/23/2021 14:21:12,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,23,0,6.27,13,nan
12/23/2021 14:21:25,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,24,0,4.15,13,nan
12/23/2021 14:21:40,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,25,0,8.38,15,nan
12/23/2021 14:21:55,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,26,0,9.07,15,nan
12/23/2021 14:22:10,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,27,0,7.50,15,nan
12/23/2021 14:22:28,1.11.0,Free_feed,1,3.65,2,0,Pellet,Left,0,1,28,0,9.07,17,nan
12/23/2021 14:22:45,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,29,0,10.71,18,nan
12/23/2021 15:47:04,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,30,0,Timed_out,5059,nan
12/23/2021 15:47:18,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,31,0,7.16,14,nan
12/23/2021 15:47:31,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,32,0,5.79,13,nan
12/23/2021 15:47:46,1.11.0,Free_feed,1,3.64,2,0,Pellet,Left,0,1,33,0,9.34,15,nan
12/23/2021 15:48:03,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,34,0,10.30,17,nan
12/23/2021 15:48:24,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,35,0,14.27,21,nan
12/23/2021 15:48:38,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,36,0,6.82,14,nan
12/23/2021 15:48:51,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,37,0,6.20,13,nan
12/23/2021 17:21:59,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,38,0,Timed_out,5588,nan
12/23/2021 17:22:14,1.11.0,Free_feed,1,3.64,2,0,Pellet,Left,0,1,39,0,6.13,14,nan
12/23/2021 17:22:28,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,40,0,7.71,15,nan
12/23/2021 17:22:49,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,41,0,14.88,21,nan
12/23/2021 17:23:10,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,42,0,14.13,21,nan
12/23/2021 17:23:30,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,43,0,13.04,20,nan
12/23/2021 18:27:54,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,44,0,Timed_out,3864,nan
12/23/2021 18:28:08,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,45,0,11.94,14,nan
12/23/2021 18:28:25,1.11.0,Free_feed,1,3.64,2,0,Pellet,Left,0,1,46,0,8.66,17,nan
12/23/2021 18:28:40,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,47,0,8.25,15,nan
12/23/2021 18:28:53,1.11.0,Free_feed,1,3.64,1,0,Pellet,Left,0,1,48,0,6.68,13,nan
12/23/2021 18:29:00,1.11.0,Free_feed,1,3.65,1,0,Pellet,Left,0,1,49,0,0.06,7,nan
