MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
12/23/2021 14:17:53,1.11.0,Free_feed,6,3.94,1,0,Poke,Left,3,3,16,0,,,0.44,0 days 02:55:47.000000000,0,,1,0,1,0,Free_feed
12/23/2021 17:37:03,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,17,0,,12081,,0 days 06:14:57.000000000,1,201.35,0,0,,0,Free_feed
12/23/2021 17:37:39,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,18,0,30.16,36,,0 days 06:15:33.000000000,1,0.6,0,0,,0,Free_feed
12/23/2021 17:37:48,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,19,0,2.11,9,,0 days 06:15:42.000000000,1,0.15,0,0,,0,Free_feed
12/23/2021 17:38:06,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,20,0,10.37,18,,0 days 06:16:00.000000000,1,0.3,0,0,,0,Free_feed
12/23/2021 18:32:01,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,21,0,,3235,,0 days 07:09:55.000000000,1,53.91666667,0,0,,0,Free_feed
12/23/2021 18:33:01,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,22,0,53.35,60,,0 days 07:10:55.000000000,1,1,0,0,,0,Free_feed
12/23/2021 18:35:02,1.11.0,Free_feed,6,3.94,2,0,Pellet,Left,3,3,23,0,,121,,0 days 07:12:56.000000000,1,2.016666667,0,0,,0,Free_feed
12/23/2021 19:21:11,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,24,0,,2769,,0 days 07:59:05.000000000,1,46.15,0,0,,0,Free_feed
12/23/2021 19:22:56,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,25,0,,105,,0 days 08:00:50.000000000,1,1.75,0,0,,0,Free_feed
12/23/2021 19:23:31,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,26,0,28.68,35,,0 days 08:01:25.000000000,1,0.583333333,0,0,,0,Free_feed
12/23/2021 19:49:03,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,27,0,,1532,,0 days 08:26:57.000000000,1,25.53333333,0,0,,0,Free_feed
12/23/2021 19:50:07,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,28,0,56.84,64,,0 days 08:28:01.000000000,1,1.066666667,0,0,,0,Free_feed
12/23/2021 19:50:25,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,3,3,29,0,12.09,18,,0 days 08:28:19.000000000,1,0.3,0,0,,0,Free_feed
12/23/2021 20:05:55,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,30,0,,929,,0 days 08:43:49.000000000,1,15.5,0,0,,0,Free_feed
12/23/2021 20:06:27,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,31,0,26.2,33,,0 days 08:44:21.000000000,1,0.533333333,0,0,,0,Free_feed
12/23/2021 20:13:44,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,32,0,,437,,0 days 08:51:38.000000000,1,7.283333333,0,0,,0,Free_feed
12/23/2021 20:14:08,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,3,3,33,0,17.22,24,,0 days 08:52:02.000000000,1,0.4,0,0,,0,Free_feed
12/23/2021 20:30:54,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,3,4,33,0,,,0.01,0 days 09:08:48.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:30:55,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,3,5,33,0,,,0.22,0 days 09:08:49.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:31:42,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,3,6,33,0,,,0.21,0 days 09:09:36.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:31:47,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,3,7,33,0,,,0.07,0 days 09:09:41.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:35:07,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,4,7,33,0,,,0.29,0 days 09:13:01.000000000,0,,1,0,1,0,Free_feed
12/23/2021 20:49:45,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,4,7,34,0,,2137,,0 days 09:27:39.000000000,1,35.61666667,0,0,,0,Free_feed
12/23/2021 20:50:03,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,5,7,34,0,,,1.42,0 days 09:27:57.000000000,0,,1,0,1,0,Free_feed
12/23/2021 20:50:06,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,5,8,34,0,,,0.49,0 days 09:28:00.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:56:29,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,8,35,0,,404,,0 days 09:34:23.000000000,1,6.733333333,0,0,,0,Free_feed
12/23/2021 20:56:51,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,8,36,0,14.49,22,,0 days 09:34:45.000000000,1,0.366666667,0,0,,0,Free_feed
12/23/2021 20:57:05,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,8,37,0,7.78,14,,0 days 09:34:59.000000000,1,0.233333333,0,0,,0,Free_feed
12/23/2021 20:57:49,1.11.0,Free_feed,6,3.94,1,0,Poke,Left,5,9,37,0,,,0.58,0 days 09:35:43.000000000,0,,0,1,0,0,Free_feed
12/23/2021 20:59:01,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,9,38,0,,116,,0 days 09:36:55.000000000,1,1.933333333,0,0,,0,Free_feed
12/23/2021 21:13:03,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,9,39,0,,842,,0 days 09:50:57.000000000,1,14.03333333,0,0,,0,Free_feed
12/23/2021 21:13:19,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,9,40,0,8.32,15,,0 days 09:51:13.000000000,1,0.266666667,0,0,,0,Free_feed
12/23/2021 21:13:19,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,9,41,0,0.06,1,,0 days 09:51:13.000000000,1,0,0,0,,0,Free_feed
12/23/2021 21:13:57,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,5,10,41,0,,,0.59,0 days 09:51:51.000000000,0,,0,1,0,0,Free_feed
12/23/2021 21:19:26,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,10,42,0,,366,,0 days 09:57:20.000000000,1,6.116666667,0,0,,0,Free_feed
12/23/2021 21:19:57,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,10,43,0,25.16,32,,0 days 09:57:51.000000000,1,0.516666667,0,0,,0,Free_feed
12/23/2021 21:24:22,1.11.0,Free_feed,6,3.94,1,0,Pellet,Left,5,10,44,0,,265,,0 days 10:02:16.000000000,1,4.416666667,0,0,,0,Free_feed
12/23/2021 21:24:37,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,5,10,45,0,9.21,15,,0 days 10:02:31.000000000,1,0.25,0,0,,0,Free_feed
12/23/2021 21:52:40,1.11.0,Free_feed,6,3.94,1,0,Poke,Left,5,11,45,0,,,0.25,0 days 10:30:34.000000000,0,,0,1,0,0,Free_feed
12/23/2021 21:57:09,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,6,11,45,0,,,0.07,0 days 10:35:03.000000000,0,,1,0,1,0,Free_feed
12/23/2021 21:57:11,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,7,11,45,0,,,0.17,0 days 10:35:05.000000000,0,,1,0,1,0,Free_feed
12/23/2021 21:57:13,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,8,11,45,0,,,0.22,0 days 10:35:07.000000000,0,,1,0,1,0,Free_feed
12/23/2021 21:57:16,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,8,12,45,0,,,0.15,0 days 10:35:10.000000000,0,,0,1,0,0,Free_feed
12/23/2021 21:58:12,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,8,12,46,0,,2015,,0 days 10:36:06.000000000,1,33.58333333,0,0,,0,Free_feed
12/23/2021 21:58:14,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,8,12,47,0,0.88,2,,0 days 10:36:08.000000000,1,0.033333333,0,0,,0,Free_feed
12/23/2021 21:59:14,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,8,12,48,0,53.48,60,,0 days 10:37:08.000000000,1,1,0,0,,0,Free_feed
12/23/2021 21:59:36,1.11.0,Free_feed,6,3.93,2,0,Poke,Left,9,12,48,0,,,0.03,0 days 10:37:30.000000000,0,,1,0,1,0,Free_feed
12/23/2021 22:25:52,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,9,12,49,0,,1598,,0 days 11:03:46.000000000,1,26.63333333,0,0,,0,Free_feed
12/23/2021 22:26:07,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,9,12,50,0,8.46,15,,0 days 11:04:01.000000000,1,0.25,0,0,,0,Free_feed
12/23/2021 22:29:03,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,9,12,51,0,,176,,0 days 11:06:57.000000000,1,2.933333333,0,0,,0,Free_feed
12/23/2021 22:29:20,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,9,12,52,0,15.31,17,,0 days 11:07:14.000000000,1,0.283333333,0,0,,0,Free_feed
12/23/2021 22:29:37,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,9,12,53,0,9.22,17,,0 days 11:07:31.000000000,1,0.283333333,0,0,,0,Free_feed
12/23/2021 22:29:53,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,9,12,54,0,8.88,16,,0 days 11:07:47.000000000,1,0.266666667,0,0,,0,Free_feed
12/23/2021 22:30:18,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,10,12,54,0,,,0.23,0 days 11:08:12.000000000,0,,1,0,1,0,Free_feed
12/23/2021 22:39:35,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,10,12,55,0,,582,,0 days 11:17:29.000000000,1,9.7,0,0,,0,Free_feed
12/23/2021 22:39:45,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,10,12,56,0,3.27,10,,0 days 11:17:39.000000000,1,0.166666667,0,0,,0,Free_feed
12/23/2021 22:40:04,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,10,12,57,0,12.64,19,,0 days 11:17:58.000000000,1,0.316666667,0,0,,0,Free_feed
12/23/2021 23:00:29,1.11.0,Free_feed,6,3.93,6,0,Pellet,Left,10,12,58,0,,1225,,0 days 11:38:23.000000000,1,20.41666667,0,0,,0,Free_feed
12/23/2021 23:00:55,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,10,12,59,0,18.73,26,,0 days 11:38:49.000000000,1,0.433333333,0,0,,0,Free_feed
12/23/2021 23:01:08,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,10,12,60,0,6.48,13,,0 days 11:39:02.000000000,1,0.216666667,0,0,,0,Free_feed
12/23/2021 23:01:23,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,10,12,61,0,8.6,15,,0 days 11:39:17.000000000,1,0.25,0,0,,0,Free_feed
12/23/2021 23:12:10,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,10,13,61,0,,,0.03,0 days 11:50:04.000000000,0,,0,1,0,0,Free_feed
12/23/2021 23:12:19,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,10,14,61,0,,,0.15,0 days 11:50:13.000000000,0,,0,1,0,0,Free_feed
12/23/2021 23:14:58,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,11,14,61,0,,,0.11,0 days 11:52:52.000000000,0,,1,0,1,0,Free_feed
12/23/2021 23:21:12,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,11,15,61,0,,,0.65,0 days 11:59:06.000000000,0,,0,1,0,0,Free_feed
12/23/2021 23:21:33,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,62,0,,1210,,0 days 11:59:27.000000000,1,20.16666667,0,0,,0,Free_feed
12/23/2021 23:21:46,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,63,0,5.93,13,,0 days 11:59:40.000000000,1,0.216666667,0,0,,0,Free_feed
12/23/2021 23:55:05,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,64,0,,1999,,0 days 12:32:59.000000000,1,33.31666667,0,0,,0,Free_feed
12/23/2021 23:55:15,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,11,15,65,0,3.27,10,,0 days 12:33:09.000000000,1,0.166666667,0,0,,0,Free_feed
12/23/2021 23:55:30,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,66,0,7.65,15,,0 days 12:33:24.000000000,1,0.25,0,0,,0,Free_feed
12/23/2021 23:55:48,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,11,15,67,0,9.56,18,,0 days 12:33:42.000000000,1,0.3,0,0,,0,Free_feed
12/24/2021 00:01:11,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,68,0,,323,,0 days 12:39:05.000000000,1,5.383333333,0,0,,0,Free_feed
12/24/2021 00:01:44,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,69,0,25.98,33,,0 days 12:39:38.000000000,1,0.55,0,0,,0,Free_feed
12/24/2021 00:13:28,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,70,0,,704,,0 days 12:51:22.000000000,1,11.73333333,0,0,,0,Free_feed
12/24/2021 00:13:42,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,71,0,7.23,14,,0 days 12:51:36.000000000,1,0.233333333,0,0,,0,Free_feed
12/24/2021 00:13:58,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,11,15,72,0,8.39,16,,0 days 12:51:52.000000000,1,0.266666667,0,0,,0,Free_feed
12/24/2021 00:14:15,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,11,15,73,0,10.3,16,,0 days 12:52:09.000000000,1,0.283333333,0,0,,0,Free_feed
12/24/2021 00:14:29,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,11,15,74,0,8.39,15,,0 days 12:52:23.000000000,1,0.233333333,0,0,,0,Free_feed
12/24/2021 00:14:46,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,75,0,9.82,17,,0 days 12:52:40.000000000,1,0.283333333,0,0,,0,Free_feed
12/24/2021 00:15:03,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,15,76,0,9.89,17,,0 days 12:52:57.000000000,1,0.283333333,0,0,,0,Free_feed
12/24/2021 00:20:35,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,11,16,76,0,,,0.24,0 days 12:58:29.000000000,0,,0,1,0,0,Free_feed
12/24/2021 00:35:59,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,11,16,77,0,,1256,,0 days 13:13:53.000000000,1,20.93333333,0,0,,0,Free_feed
12/24/2021 00:36:16,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,12,16,77,0,,,0.49,0 days 13:14:10.000000000,0,,1,0,1,0,Free_feed
12/24/2021 00:37:55,1.11.0,Free_feed,6,3.93,1,0,Poke,Left,13,16,77,0,,,0,0 days 13:15:49.000000000,0,,1,0,1,0,Free_feed
12/24/2021 00:47:19,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,13,16,78,0,,680,,0 days 13:25:13.000000000,1,11.33333333,0,0,,0,Free_feed
12/24/2021 00:47:30,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,13,16,79,0,4.02,11,,0 days 13:25:24.000000000,1,0.183333333,0,0,,0,Free_feed
12/24/2021 00:47:44,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,13,16,80,0,6.47,14,,0 days 13:25:38.000000000,1,0.233333333,0,0,,0,Free_feed
12/24/2021 00:47:59,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,13,16,81,0,9.07,15,,0 days 13:25:53.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 00:48:12,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,13,16,82,0,5.86,13,,0 days 13:26:06.000000000,1,0.216666667,0,0,,0,Free_feed
12/24/2021 00:48:28,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,13,16,83,0,9.42,16,,0 days 13:26:22.000000000,1,0.266666667,0,0,,0,Free_feed
12/24/2021 00:48:43,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,13,16,84,0,8.73,15,,0 days 13:26:37.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 01:39:53,1.11.0,Free_feed,6,3.92,2,0,Poke,Left,14,16,84,0,,,0.38,0 days 14:17:47.000000000,0,,1,0,1,0,Free_feed
12/24/2021 01:44:25,1.11.0,Free_feed,6,3.93,2,0,Poke,Left,14,17,84,0,,,0.26,0 days 14:22:19.000000000,0,,0,1,0,0,Free_feed
12/24/2021 01:59:32,1.11.0,Free_feed,6,3.93,2,0,Poke,Left,14,18,84,0,,,0.31,0 days 14:37:26.000000000,0,,0,1,0,0,Free_feed
12/24/2021 01:59:33,1.11.0,Free_feed,6,3.93,2,0,Pellet,Left,14,18,85,0,,4250,,0 days 14:37:27.000000000,1,70.83333333,0,0,,0,Free_feed
12/24/2021 02:05:54,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,14,18,86,0,,381,,0 days 14:43:48.000000000,1,6.35,0,0,,0,Free_feed
12/24/2021 02:06:09,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,14,18,87,0,13.87,15,,0 days 14:44:03.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 02:06:44,1.11.0,Free_feed,6,3.92,2,0,Poke,Left,15,18,87,0,,,0.08,0 days 14:44:38.000000000,0,,1,0,1,0,Free_feed
12/24/2021 02:09:00,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,15,18,88,0,,170,,0 days 14:46:54.000000000,1,2.85,0,0,,0,Free_feed
12/24/2021 02:09:15,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,15,18,89,0,7.78,15,,0 days 14:47:09.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 02:09:30,1.11.0,Free_feed,6,3.93,1,0,Pellet,Left,15,18,90,0,8.73,16,,0 days 14:47:24.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 02:09:47,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,15,18,91,0,9.28,17,,0 days 14:47:41.000000000,1,0.283333333,0,0,,0,Free_feed
12/24/2021 03:29:00,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,15,18,92,0,,4753,,0 days 16:06:54.000000000,1,79.21666667,0,0,,0,Free_feed
12/24/2021 03:29:20,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,15,18,93,0,12.84,20,,0 days 16:07:14.000000000,1,0.333333333,0,0,,0,Free_feed
12/24/2021 03:29:38,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,15,18,94,0,11.74,18,,0 days 16:07:32.000000000,1,0.3,0,0,,0,Free_feed
12/24/2021 03:30:02,1.11.0,Free_feed,6,3.91,1,0,Poke,Left,15,19,94,0,,,0.99,0 days 16:07:56.000000000,0,,0,1,0,0,Free_feed
12/24/2021 03:30:35,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,16,19,94,0,,,0.02,0 days 16:08:29.000000000,0,,1,0,1,0,Free_feed
12/24/2021 03:30:36,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,17,19,94,0,,,0.01,0 days 16:08:30.000000000,0,,1,0,1,0,Free_feed
12/24/2021 03:30:38,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,17,19,95,0,52.58,59,,0 days 16:08:32.000000000,1,1,0,0,,0,Free_feed
12/24/2021 03:30:58,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,17,19,96,0,13.8,21,,0 days 16:08:52.000000000,1,0.333333333,0,0,,0,Free_feed
12/24/2021 03:31:15,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,17,19,97,0,10.72,17,,0 days 16:09:09.000000000,1,0.283333333,0,0,,0,Free_feed
12/24/2021 03:31:34,1.11.0,Free_feed,6,3.92,3,0,Pellet,Left,17,19,98,0,9.07,19,,0 days 16:09:28.000000000,1,0.316666667,0,0,,0,Free_feed
12/24/2021 03:31:54,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,17,19,99,0,12.56,20,,0 days 16:09:48.000000000,1,0.333333333,0,0,,0,Free_feed
12/24/2021 03:32:10,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,17,19,100,0,10.1,16,,0 days 16:10:04.000000000,1,0.266666667,0,0,,0,Free_feed
12/24/2021 03:32:30,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,17,19,101,0,13.38,20,,0 days 16:10:24.000000000,1,0.333333333,0,0,,0,Free_feed
12/24/2021 03:32:46,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,17,19,102,0,8.94,16,,0 days 16:10:40.000000000,1,0.266666667,0,0,,0,Free_feed
12/24/2021 03:35:01,1.11.0,Free_feed,6,3.92,2,0,Poke,Left,17,20,102,0,,,0,0 days 16:12:55.000000000,0,,0,1,0,0,Free_feed
12/24/2021 03:35:12,1.11.0,Free_feed,6,3.92,2,0,Poke,Left,18,20,102,0,,,0.19,0 days 16:13:06.000000000,0,,1,0,1,0,Free_feed
12/24/2021 03:35:26,1.11.0,Free_feed,6,3.92,2,0,Poke,Left,19,20,102,0,,,0.16,0 days 16:13:20.000000000,0,,1,0,1,0,Free_feed
12/24/2021 03:42:01,1.11.0,Free_feed,6,3.92,2,0,Pellet,Left,19,20,103,0,,555,,0 days 16:19:55.000000000,1,9.25,0,0,,0,Free_feed
12/24/2021 03:42:20,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,19,20,104,0,11.81,19,,0 days 16:20:14.000000000,1,0.316666667,0,0,,0,Free_feed
12/24/2021 03:42:30,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,19,20,105,0,2.93,10,,0 days 16:20:24.000000000,1,0.166666667,0,0,,0,Free_feed
12/24/2021 03:42:44,1.11.0,Free_feed,6,3.92,1,0,Pellet,Left,19,20,106,0,12.63,14,,0 days 16:20:38.000000000,1,0.233333333,0,0,,0,Free_feed
12/24/2021 03:43:00,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,19,20,107,0,8.46,16,,0 days 16:20:54.000000000,1,0.266666667,0,0,,0,Free_feed
12/24/2021 03:43:13,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,19,20,108,0,7.16,13,,0 days 16:21:07.000000000,1,0.216666667,0,0,,0,Free_feed
12/24/2021 03:43:28,1.11.0,Free_feed,6,3.91,1,0,Pellet,Left,19,20,109,0,7.98,15,,0 days 16:21:22.000000000,1,0.25,0,0,,0,Free_feed
12/24/2021 03:44:36,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,19,21,109,0,,,0.06,0 days 16:22:30.000000000,0,,0,1,0,0,Free_feed
12/24/2021 05:46:57,1.11.0,Free_feed,6,3.92,1,0,Poke,Left,19,22,109,0,,,0.54,0 days 18:24:51.000000000,0,,0,1,0,0,Free_feed
