MM:DD:YYYY hh:mm:ss,Library_Version,Session_type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time
1/13/2022 10:10:02,1.11.0,FR1_R,5,4.01,1,1,Right,Right,0,1,0,0,nan,nan,0.44
1/13/2022 10:10:09,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,0,1,1,0,6.20,nan,nan
1/13/2022 10:17:56,1.11.0,FR1_R,5,4.01,1,1,Left,Right,1,1,1,0,nan,nan,0.07
1/13/2022 10:19:38,1.11.0,FR1_R,5,4.01,1,1,Left,Right,2,1,1,0,nan,nan,0.17
1/13/2022 10:19:41,1.11.0,FR1_R,5,4.01,1,1,Left,Right,3,1,1,0,nan,nan,0.04
1/13/2022 10:21:58,1.11.0,FR1_R,5,4.01,1,1,Left,Right,4,1,1,0,nan,nan,0.14
1/13/2022 10:25:37,1.11.0,FR1_R,5,4.00,1,1,Right,Right,4,2,1,0,nan,nan,0.15
1/13/2022 10:25:38,1.11.0,FR1_R,5,4.01,1,1,RightWithPellet,Right,4,3,1,0,nan,nan,0.08
1/13/2022 10:25:39,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,4,3,2,0,1.47,930,nan
1/13/2022 10:25:48,1.11.0,FR1_R,5,4.01,1,1,Left,Right,5,3,2,0,nan,nan,0.24
1/13/2022 10:25:51,1.11.0,FR1_R,5,4.02,1,1,Left,Right,6,3,2,0,nan,nan,0.07
1/13/2022 10:25:53,1.11.0,FR1_R,5,4.01,1,1,Left,Right,7,3,2,0,nan,nan,0.15
1/13/2022 10:25:55,1.11.0,FR1_R,5,4.01,1,1,Left,Right,8,3,2,0,nan,nan,0.10
1/13/2022 10:26:02,1.11.0,FR1_R,5,4.01,1,1,Left,Right,9,3,2,0,nan,nan,0.17
1/13/2022 10:26:04,1.11.0,FR1_R,5,4.01,1,1,Left,Right,10,3,2,0,nan,nan,0.08
1/13/2022 10:26:07,1.11.0,FR1_R,5,4.01,1,1,Right,Right,10,4,2,0,nan,nan,0.11
1/13/2022 10:26:11,1.11.0,FR1_R,5,4.01,2,1,Pellet,Right,10,4,3,0,1.36,32,nan
1/13/2022 10:26:18,1.11.0,FR1_R,5,4.01,1,1,Left,Right,11,4,3,0,nan,nan,0.22
1/13/2022 10:26:21,1.11.0,FR1_R,5,4.01,1,1,Left,Right,12,4,3,0,nan,nan,0.25
1/13/2022 10:26:23,1.11.0,FR1_R,5,4.01,1,1,Left,Right,13,4,3,0,nan,nan,0.10
1/13/2022 10:26:24,1.11.0,FR1_R,5,4.01,1,1,Left,Right,14,4,3,0,nan,nan,0.01
1/13/2022 10:26:25,1.11.0,FR1_R,5,4.00,1,1,Left,Right,15,4,3,0,nan,nan,0.50
1/13/2022 10:26:30,1.11.0,FR1_R,5,4.01,1,1,Right,Right,15,5,3,0,nan,nan,0.48
1/13/2022 10:26:31,1.11.0,FR1_R,5,4.01,2,1,Pellet,Right,15,5,4,0,0.27,20,nan
1/13/2022 10:26:42,1.11.0,FR1_R,5,4.01,1,1,Left,Right,16,5,4,0,nan,nan,0.28
1/13/2022 10:26:45,1.11.0,FR1_R,5,4.01,1,1,Left,Right,17,5,4,0,nan,nan,0.02
1/13/2022 10:26:50,1.11.0,FR1_R,5,4.00,1,1,Left,Right,18,5,4,0,nan,nan,0.67
1/13/2022 10:26:56,1.11.0,FR1_R,5,4.01,1,1,Left,Right,19,5,4,0,nan,nan,0.20
1/13/2022 10:27:02,1.11.0,FR1_R,5,4.01,1,1,Right,Right,19,6,4,0,nan,nan,0.59
1/13/2022 10:27:05,1.11.0,FR1_R,5,4.02,1,1,RightWithPellet,Right,19,7,4,0,nan,nan,0.59
1/13/2022 10:27:07,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,19,7,5,0,3.75,36,nan
1/13/2022 10:27:20,1.11.0,FR1_R,5,4.02,1,1,Left,Right,20,7,5,0,nan,nan,0.41
1/13/2022 10:27:22,1.11.0,FR1_R,5,4.01,1,1,Left,Right,21,7,5,0,nan,nan,0.01
1/13/2022 10:27:23,1.11.0,FR1_R,5,4.01,1,1,Left,Right,22,7,5,0,nan,nan,0.00
1/13/2022 10:27:29,1.11.0,FR1_R,5,4.01,1,1,Left,Right,23,7,5,0,nan,nan,0.14
1/13/2022 10:27:30,1.11.0,FR1_R,5,4.02,1,1,Left,Right,24,7,5,0,nan,nan,0.30
1/13/2022 11:07:59,1.11.0,FR1_R,5,4.01,1,1,Left,Right,25,7,5,0,nan,nan,0.24
1/13/2022 11:08:02,1.11.0,FR1_R,5,4.01,1,1,Left,Right,26,7,5,0,nan,nan,0.20
1/13/2022 11:08:10,1.11.0,FR1_R,5,4.01,1,1,Right,Right,26,8,5,0,nan,nan,0.23
1/13/2022 11:08:16,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,26,8,6,0,5.60,2469,nan
1/13/2022 11:08:26,1.11.0,FR1_R,5,4.01,1,1,Left,Right,27,8,6,0,nan,nan,0.07
1/13/2022 11:08:29,1.11.0,FR1_R,5,4.01,1,1,Left,Right,28,8,6,0,nan,nan,0.05
1/13/2022 11:08:31,1.11.0,FR1_R,5,4.01,1,1,Left,Right,29,8,6,0,nan,nan,0.00
1/13/2022 11:08:32,1.11.0,FR1_R,5,4.02,1,1,Right,Right,29,9,6,0,nan,nan,0.00
1/13/2022 11:08:33,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,29,9,7,0,1.02,17,nan
1/13/2022 11:08:45,1.11.0,FR1_R,5,4.01,1,1,Left,Right,30,9,7,0,nan,nan,0.05
1/13/2022 11:08:50,1.11.0,FR1_R,5,4.01,1,1,Right,Right,30,10,7,0,nan,nan,0.06
1/13/2022 11:08:52,1.11.0,FR1_R,5,4.01,2,1,Pellet,Right,30,10,8,0,0.06,19,nan
1/13/2022 11:09:04,1.11.0,FR1_R,5,4.01,1,1,Right,Right,30,11,8,0,nan,nan,0.14
1/13/2022 11:09:06,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,30,11,9,0,1.15,14,nan
1/13/2022 11:09:15,1.11.0,FR1_R,5,4.02,1,1,Right,Right,30,12,9,0,nan,nan,0.06
1/13/2022 11:09:19,1.11.0,FR1_R,5,4.01,2,1,RightWithPellet,Right,30,13,9,0,nan,nan,0.02
1/13/2022 11:09:20,1.11.0,FR1_R,5,4.01,2,1,Pellet,Right,30,13,10,0,1.33,14,nan
1/13/2022 11:09:37,1.11.0,FR1_R,5,4.01,1,1,Right,Right,30,14,10,0,nan,nan,0.28
1/13/2022 11:09:39,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,30,14,11,0,0.81,19,nan
1/13/2022 12:59:01,1.11.0,FR1_R,5,4.01,1,1,Left,Right,31,14,11,0,nan,nan,0.39
1/13/2022 12:59:09,1.11.0,FR1_R,5,4.00,1,1,Right,Right,31,15,11,0,nan,nan,0.42
1/13/2022 12:59:10,1.11.0,FR1_R,5,4.01,1,1,RightWithPellet,Right,31,16,11,0,nan,nan,0.01
1/13/2022 12:59:11,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,31,16,12,0,1.33,6572,nan
1/13/2022 12:59:26,1.11.0,FR1_R,5,4.00,1,1,Left,Right,32,16,12,0,nan,nan,0.20
1/13/2022 12:59:29,1.11.0,FR1_R,5,4.00,1,1,Left,Right,33,16,12,0,nan,nan,0.14
1/13/2022 12:59:33,1.11.0,FR1_R,5,4.00,1,1,Left,Right,34,16,12,0,nan,nan,0.49
1/13/2022 12:59:36,1.11.0,FR1_R,5,4.01,1,1,Left,Right,35,16,12,0,nan,nan,0.35
1/13/2022 12:59:40,1.11.0,FR1_R,5,4.01,1,1,Right,Right,35,17,12,0,nan,nan,0.25
1/13/2022 12:59:41,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,35,17,13,0,0.81,30,nan
1/13/2022 12:59:58,1.11.0,FR1_R,5,4.00,1,1,Right,Right,35,18,13,0,nan,nan,0.09
1/13/2022 13:00:00,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,35,18,14,0,1.43,19,nan
1/13/2022 13:00:15,1.11.0,FR1_R,5,4.01,1,1,Right,Right,35,19,14,0,nan,nan,0.43
1/13/2022 13:00:16,1.11.0,FR1_R,5,4.01,1,1,RightWithPellet,Right,35,20,14,0,nan,nan,0.05
1/13/2022 13:00:17,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,35,20,15,0,1.24,17,nan
1/13/2022 13:00:30,1.11.0,FR1_R,5,4.01,1,1,Right,Right,35,21,15,0,nan,nan,0.32
1/13/2022 13:00:31,1.11.0,FR1_R,5,4.01,1,1,RightWithPellet,Right,35,22,15,0,nan,nan,0.09
1/13/2022 13:00:32,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,35,22,16,0,1.21,15,nan
1/13/2022 13:13:23,1.11.0,FR1_R,5,4.01,1,1,Right,Right,35,23,16,0,nan,nan,0.05
1/13/2022 13:13:27,1.11.0,FR1_R,5,4.00,2,1,RightWithPellet,Right,35,24,16,0,nan,nan,0.09
1/13/2022 13:13:28,1.11.0,FR1_R,5,4.00,2,1,Pellet,Right,35,24,17,0,1.54,776,nan
1/13/2022 13:13:41,1.11.0,FR1_R,5,4.00,1,1,Right,Right,35,25,17,0,nan,nan,0.21
1/13/2022 13:13:45,1.11.0,FR1_R,5,4.01,2,1,Pellet,Right,35,25,18,0,1.15,17,nan
1/13/2022 13:13:56,1.11.0,FR1_R,5,4.00,1,1,Left,Right,36,25,18,0,nan,nan,0.30
1/13/2022 13:13:58,1.11.0,FR1_R,5,4.00,1,1,Left,Right,37,25,18,0,nan,nan,0.10
1/13/2022 13:14:01,1.11.0,FR1_R,5,4.01,1,1,Left,Right,38,25,18,0,nan,nan,0.20
1/13/2022 13:14:06,1.11.0,FR1_R,5,4.01,1,1,Right,Right,38,26,18,0,nan,nan,0.21
1/13/2022 13:14:08,1.11.0,FR1_R,5,4.01,1,1,Pellet,Right,38,26,19,0,0.61,23,nan
1/13/2022 16:34:38,1.11.0,FR1_R,5,4.00,1,1,Right,Right,38,27,19,0,nan,nan,0.35
1/13/2022 16:34:39,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,38,27,20,0,0.40,12031,nan
1/13/2022 16:34:50,1.11.0,FR1_R,5,4.00,1,1,Right,Right,38,28,20,0,nan,nan,0.03
1/13/2022 16:34:51,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,38,28,21,0,0.34,12,nan
1/13/2022 16:35:03,1.11.0,FR1_R,5,4.00,1,1,Right,Right,38,29,21,0,nan,nan,0.14
1/13/2022 16:35:05,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,38,29,22,0,1.02,14,nan
1/13/2022 16:35:29,1.11.0,FR1_R,5,4.00,1,1,Left,Right,39,29,22,0,nan,nan,0.21
1/13/2022 16:35:31,1.11.0,FR1_R,5,4.00,1,1,Left,Right,40,29,22,0,nan,nan,0.13
1/13/2022 18:40:51,1.11.0,FR1_R,5,4.00,1,1,Left,Right,41,29,22,0,nan,nan,0.24
1/13/2022 18:40:54,1.11.0,FR1_R,5,4.00,1,1,Left,Right,42,29,22,0,nan,nan,0.15
1/13/2022 18:41:00,1.11.0,FR1_R,5,4.00,1,1,Left,Right,43,29,22,0,nan,nan,0.05
1/13/2022 18:41:01,1.11.0,FR1_R,5,4.00,1,1,Left,Right,44,29,22,0,nan,nan,0.15
1/13/2022 19:14:03,1.11.0,FR1_R,5,4.00,1,1,Left,Right,45,29,22,0,nan,nan,0.22
1/13/2022 19:14:05,1.11.0,FR1_R,5,4.00,1,1,Right,Right,45,30,22,0,nan,nan,0.32
1/13/2022 19:14:07,1.11.0,FR1_R,5,4.00,2,1,Pellet,Right,45,30,23,0,0.20,9541,nan
1/13/2022 19:14:17,1.11.0,FR1_R,5,4.00,1,1,Right,Right,45,31,23,0,nan,nan,0.04
1/13/2022 19:14:22,1.11.0,FR1_R,5,4.00,3,1,Pellet,Right,45,31,24,0,1.36,16,nan
1/13/2022 19:14:38,1.11.0,FR1_R,5,4.00,1,1,Right,Right,45,32,24,0,nan,nan,0.26
1/13/2022 19:14:42,1.11.0,FR1_R,5,4.00,2,1,LeftWithPellet,Right,46,32,24,0,nan,nan,0.07
1/13/2022 19:14:43,1.11.0,FR1_R,5,4.00,2,1,Pellet,Right,46,32,25,0,2.06,21,nan
1/13/2022 19:14:55,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,33,25,0,nan,nan,0.09
1/13/2022 19:15:05,1.11.0,FR1_R,5,4.00,3,1,Pellet,Right,46,33,26,0,5.26,22,nan
1/13/2022 19:15:21,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,34,26,0,nan,nan,0.25
1/13/2022 19:15:27,1.11.0,FR1_R,5,4.00,2,1,Pellet,Right,46,34,27,0,2.25,22,nan
1/13/2022 19:15:40,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,35,27,0,nan,nan,0.16
1/13/2022 19:15:41,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,46,35,28,0,0.68,14,nan
1/13/2022 19:15:52,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,36,28,0,nan,nan,0.07
1/13/2022 20:13:48,1.11.0,FR1_R,5,3.99,2,1,Pellet,Right,46,36,29,0,Timed_out,3487,nan
1/13/2022 20:14:03,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,37,29,0,nan,nan,0.06
1/13/2022 20:14:04,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,46,37,30,0,0.61,16,nan
1/13/2022 20:14:14,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,38,30,0,nan,nan,0.08
1/13/2022 20:14:15,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,46,38,31,0,0.27,11,nan
1/13/2022 20:14:23,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,39,31,0,nan,nan,0.02
1/13/2022 20:14:24,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,46,39,32,0,1.09,9,nan
1/13/2022 20:14:32,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,40,32,0,nan,nan,0.05
1/13/2022 20:14:36,1.11.0,FR1_R,5,3.99,2,1,Pellet,Right,46,40,33,0,0.47,12,nan
1/13/2022 20:14:47,1.11.0,FR1_R,5,4.00,1,1,Right,Right,46,41,33,0,nan,nan,0.25
1/13/2022 20:14:49,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,46,41,34,0,0.81,13,nan
1/13/2022 20:22:14,1.11.0,FR1_R,5,4.00,1,1,Left,Right,47,41,34,0,nan,nan,0.72
1/13/2022 20:31:58,1.11.0,FR1_R,5,4.00,1,1,Right,Right,47,42,34,0,nan,nan,0.25
1/13/2022 20:32:37,1.11.0,FR1_R,5,4.00,1,1,Pellet,Right,47,42,35,0,38.66,1068,nan
1/13/2022 20:32:46,1.11.0,FR1_R,5,4.00,1,1,Left,Right,48,42,35,0,nan,nan,0.05
1/13/2022 20:32:48,1.11.0,FR1_R,5,4.00,1,1,Right,Right,48,43,35,0,nan,nan,0.10
1/13/2022 20:32:49,1.11.0,FR1_R,5,4.00,2,1,Pellet,Right,48,43,36,0,0.13,12,nan
1/13/2022 20:32:58,1.11.0,FR1_R,5,4.00,1,1,Right,Right,48,44,36,0,nan,nan,0.10
1/13/2022 20:33:04,1.11.0,FR1_R,5,3.99,2,1,Pellet,Right,48,44,37,0,3.89,15,nan
