MM:DD:YYYY hh:mm:ss,Library_Version,Session_Type,Device_Number,Battery_Voltage,Motor_Turns,FR,Event,Active_Poke,Left_Poke_Count,Right_Poke_Count,Pellet_Count,Block_Pellet_Count,Retrieval_Time,InterPelletInterval,Poke_Time,Elapsed_Time,Binary_Pellets,Interpellet_Intervals,Binary_Left_Pokes,Binary_Right_Pokes,Correct_Poke,Concat_#,Mode
12/30/2021 11:31:23,1.11.0,Free_feed,3,3.95,3,0,Pellet,Left,0,0,1,0,,,,0 days 00:00:00.000000000,1,,0,0,,0,Free_feed
12/30/2021 11:31:45,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,2,0,16.31,22,,0 days 00:00:22.000000000,1,,0,0,,0,Free_feed
12/30/2021 11:31:58,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,3,0,5.51,13,,0 days 00:00:35.000000000,1,0.216666667,0,0,,0,Free_feed
12/30/2021 11:32:15,1.11.0,Free_feed,3,3.94,2,0,Pellet,Left,0,0,4,0,8.38,16,,0 days 00:00:52.000000000,1,0.283333333,0,0,,0,Free_feed
12/30/2021 11:32:25,1.11.0,Free_feed,3,3.94,2,0,Pellet,Left,0,0,5,0,1.49,11,,0 days 00:01:02.000000000,1,0.166666667,0,0,,0,Free_feed
12/30/2021 13:13:56,1.11.0,Free_feed,3,3.95,1,0,Pellet,Left,0,0,6,0,,6091,,0 days 01:42:33.000000000,1,101.5166667,0,0,,0,Free_feed
12/30/2021 13:14:09,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,7,0,6.06,13,,0 days 01:42:46.000000000,1,0.216666667,0,0,,0,Free_feed
12/30/2021 13:14:26,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,8,0,9.96,16,,0 days 01:43:03.000000000,1,0.283333333,0,0,,0,Free_feed
12/30/2021 15:10:19,1.11.0,Free_feed,3,3.95,1,0,Pellet,Left,0,0,9,0,,6954,,0 days 03:38:56.000000000,1,115.8833333,0,0,,0,Free_feed
12/30/2021 15:10:30,1.11.0,Free_feed,3,3.94,2,0,Pellet,Left,0,0,10,0,1.97,11,,0 days 03:39:07.000000000,1,0.183333333,0,0,,0,Free_feed
12/30/2021 15:10:32,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,11,0,1.56,2,,0 days 03:39:09.000000000,1,0.033333333,0,0,,0,Free_feed
12/30/2021 15:10:57,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,12,0,18.57,25,,0 days 03:39:34.000000000,1,0.416666667,0,0,,0,Free_feed
12/30/2021 16:35:26,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,13,0,,5069,,0 days 05:04:03.000000000,1,84.48333333,0,0,,0,Free_feed
12/30/2021 16:35:39,1.11.0,Free_feed,3,3.94,2,0,Pellet,Left,0,0,14,0,5.11,13,,0 days 05:04:16.000000000,1,0.216666667,0,0,,0,Free_feed
12/30/2021 16:35:59,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,15,0,12.22,19,,0 days 05:04:36.000000000,1,0.333333333,0,0,,0,Free_feed
12/30/2021 17:41:43,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,16,0,,3945,,0 days 06:10:20.000000000,1,65.73333333,0,0,,0,Free_feed
12/30/2021 17:41:56,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,17,0,6.06,13,,0 days 06:10:33.000000000,1,0.216666667,0,0,,0,Free_feed
12/30/2021 17:42:13,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,18,0,10.5,17,,0 days 06:10:50.000000000,1,0.283333333,0,0,,0,Free_feed
12/30/2021 17:42:29,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,19,0,9.21,16,,0 days 06:11:06.000000000,1,0.266666667,0,0,,0,Free_feed
12/30/2021 18:29:47,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,20,0,,2838,,0 days 06:58:24.000000000,1,47.3,0,0,,0,Free_feed
12/30/2021 18:29:51,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,21,0,0.13,3,,0 days 06:58:28.000000000,1,0.066666667,0,0,,0,Free_feed
12/30/2021 18:30:00,1.11.0,Free_feed,3,3.93,2,0,Pellet,Left,0,0,22,0,1.63,10,,0 days 06:58:37.000000000,1,0.15,0,0,,0,Free_feed
12/30/2021 18:30:16,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,23,0,9.01,16,,0 days 06:58:53.000000000,1,0.266666667,0,0,,0,Free_feed
12/30/2021 18:37:40,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,24,0,,444,,0 days 07:06:17.000000000,1,7.4,0,0,,0,Free_feed
12/30/2021 18:37:48,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,25,0,1.15,8,,0 days 07:06:25.000000000,1,0.133333333,0,0,,0,Free_feed
12/30/2021 19:13:09,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,26,0,,2121,,0 days 07:41:46.000000000,1,35.35,0,0,,0,Free_feed
12/30/2021 19:13:18,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,27,0,1.97,9,,0 days 07:41:55.000000000,1,0.15,0,0,,0,Free_feed
12/30/2021 19:13:31,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,28,0,6.27,13,,0 days 07:42:08.000000000,1,0.216666667,0,0,,0,Free_feed
12/30/2021 19:13:46,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,29,0,7.98,15,,0 days 07:42:23.000000000,1,0.25,0,0,,0,Free_feed
12/30/2021 19:14:02,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,30,0,8.66,16,,0 days 07:42:39.000000000,1,0.266666667,0,0,,0,Free_feed
12/30/2021 19:14:15,1.11.0,Free_feed,3,3.94,1,0,Pellet,Left,0,0,31,0,6.88,13,,0 days 07:42:52.000000000,1,0.216666667,0,0,,0,Free_feed
